# 2197 Photons produced.
# 2193 Hits detected.
# Time (ns)	Position (x in mm)	Position (y in mm)	Position (z in mm)	Energy (eV)
1.11528		102.009		-27.0044		299	5.151638

1.11545		56.2061		89.419		299	6.207797

1.11544		-47.7672		-94.1872		299	3.545765

1.11515		-76.0682		73.0413		299	4.794745

1.11559		-98.9992		-36.9969		299	6.547500

1.11573		103.578		-21.3828		299	2.396337

1.11492		-78.6638		70.0552		299	6.286831

1.11573		74.9016		74.6697		299	1.564743

1.11363		-32.247		99.5599		299	6.898001

1.11266		70.6167		-76.5438		299	3.094170

1.11427		95.4262		-43.7881		299	6.540077

1.11294		54.7286		88.7761		299	3.211618

1.11332		-87.7642		56.7049		299	6.485025

1.11446		-65.5182		-82.1708		299	6.964670

1.11356		104.145		9.89677		299	7.149659

1.11415		39.9511		97.0238		299	6.864277

1.11379		45.1481		-94.5048		299	6.873311

1.11266		32.3447		-98.9931		299	2.347329

1.11403		-104.143		-12.2872		299	3.503108

1.11351		8.08118		104.276		299	4.751707

1.11394		95.2014		-43.8587		299	3.935471

1.11385		-3.56577		-104.709		299	4.822217

1.11255		60.6636		84.5792		299	4.569917

1.1143		97.0392		40.1255		299	1.924999

1.11437		25.2301		101.967		299	1.734252

1.11273		-53.5409		89.3658		299	6.210475

1.11354		32.5603		99.4062		299	7.180314

1.11394		-84.2676		-62.3341		299	2.176833

1.11364		-100.873		-27.8939		299	1.301569

1.11368		-104.016		11.788		299	1.926541

1.11261		-62.4863		-83.2758		299	2.290138

1.11402		91.577		-51.0762		299	3.389063

1.11427		-97.4715		-39.0188		299	6.425776

1.11361		-87.6163		-57.2108		299	4.057905

1.11448		90.2366		-53.8828		299	4.745682

1.11275		-51.2984		90.6871		299	4.252730

1.11408		80.5279		67.2093		299	1.452683

1.11389		-93.3961		47.5188		299	1.965786

1.11364		80.8949		-66.4018		299	3.917547

1.11251		-91.6878		-49.2111		299	4.432868

1.11407		69.5127		-78.5458		299	3.368314

1.114		104.222		11.4567		299	5.486348

1.11355		-29.4762		-100.369		299	4.644598

1.11358		64.3445		82.5009		299	3.796793

1.11257		-4.73705		-103.984		299	1.631447

1.11352		-96.825		-39.5608		299	6.290526

1.1135		104.112		-9.90356		299	3.461242

1.11296		-50.0926		-91.4829		299	5.464332

1.11376		75.4768		72.5961		299	3.635320

1.11424		31.1279		100.255		299	2.977101

1.11362		78.6567		69.0261		299	2.180727

1.11405		50.2423		92.0582		299	1.343273

1.11425		92.0678		-50.4461		299	6.831766

1.11425		66.6175		-81.1342		299	4.228573

1.11378		98.0202		36.8937		299	6.020666

1.11326		103.466		14.3487		299	6.191833

1.11367		-52.3418		90.6456		299	6.143982

1.11354		88.1352		56.3456		299	4.612486

1.11436		58.7023		87.1047		299	6.699823

1.11298		-99.1138		32.5147		299	1.500790

1.11363		-84.4303		-61.8393		299	6.110517

1.11445		-57.9513		-87.6642		299	1.622958

1.1133		-104.007		9.94247		299	2.259365

1.11289		-80.7092		-66.0012		299	3.434242

1.11319		-77.2339		-70.2724		299	3.290088

1.11417		-104.876		-3.61789		299	7.119401

1.11278		80.0024		66.768		299	2.259486

1.11412		-68.6897		79.2962		299	4.668476

1.11385		-5.50105		104.627		299	6.767200

1.1128		101.475		-23.7428		299	1.588837

1.11442		-37.5883		-98.1183		299	4.026909

1.11432		-82.9165		64.4492		299	5.423349

1.11305		103.849		-10.1757		299	4.167745

1.11326		-97.2008		38.2525		299	3.926681

1.1142		66.874		-80.8921		299	4.900323

1.11369		26.5485		-101.26		299	2.058039

1.11411		-80.2455		-67.574		299	6.702731

1.11269		52.8001		-89.7803		299	7.285833

1.11439		103.878		15.6628		299	2.524840

1.11411		-100.011		-31.674		299	6.104203

1.11447		-56.449		88.6472		299	2.416206

1.11359		17.9401		103.084		299	7.035192

1.11328		-90.1342		-52.8147		299	4.520821

1.11266		-23.5572		-101.443		299	4.139542

1.11296		103.582		-12.2164		299	2.135559

1.11335		-102.828		18.6389		299	1.343548

1.11371		-104.146		10.6962		299	7.143449

1.11305		-67.8324		79.2888		299	6.921293

1.11302		104.197		-5.31503		299	5.192003

1.11354		87.915		-56.6889		299	3.081188

1.11339		93.0598		47.5949		299	2.855621

1.11358		16.1952		-103.363		299	2.346421

1.11354		-2.38738		-104.579		299	3.636805

1.11415		-80.2174		67.6412		299	4.992124

1.11378		92.4876		49.1373		299	5.261543

1.11301		53.9918		-89.265		299	4.096432

1.11302		96.6151		39.3692		299	1.371457

1.11322		-70.6299		76.9322		299	3.126400

1.11443		-103.546		17.8786		299	5.579599

1.11437		63.1286		83.9548		299	6.308332

1.11289		69.7984		-77.4535		299	7.051509

1.11273		98.5498		-33.7783		299	7.245087

1.11419		-50.0613		-92.2395		299	1.752259

1.11386		95.1315		43.9006		299	1.814703

1.11337		-56.5485		87.8949		299	1.682515

1.11364		104.449		6.61708		299	1.453249

1.11416		64.9179		-82.4435		299	2.136282

1.11305		21.1225		-102.188		299	6.053333

1.11339		-67.3232		-79.9569		299	4.760750

1.11384		-96.1455		-41.6141		299	7.151887

1.11431		-84.9424		61.7419		299	3.734282

1.11299		-6.5279		-104.111		299	2.942982

1.11356		37.7431		-97.5718		299	6.513681

1.11322		67.3764		79.797		299	4.862945

1.11411		-73.8412		74.5172		299	6.988365

1.11319		-0.453541		-104.418		299	4.322241

1.11375		-103.799		-13.8316		299	4.714208

1.11343		-87.1781		57.7061		299	6.684995

1.11342		-103.936		11.2469		299	4.433002

1.11432		-86.9172		-58.9451		299	5.046874

1.11295		-34.512		98.4168		299	3.296488

1.11371		77.6937		70.1756		299	3.075312

1.11305		-102.391		20.0994		299	2.818523

1.11373		-72.4525		75.594		299	3.849206

1.11446		68.817		79.4228		299	4.271953

1.1126		-91.6108		49.4574		299	3.165087

1.11268		-27.64		-100.419		299	2.564038

1.11323		95.8953		41.3754		299	6.791058

1.11447		-98.6828		-36.1562		299	4.154315

1.11414		-104.796		-5.12035		299	5.509342

1.1132		-32.9471		-99.0949		299	4.495120

1.11441		-92.897		49.0836		299	6.326348

1.11288		-104.257		0.647783		299	5.706586

1.11372		-104.126		10.9676		299	5.534709

1.11383		-28.2076		-100.89		299	3.347932

1.11274		-52.7045		-89.8677		299	5.198576

1.11282		67.5142		79.4003		299	5.331562

1.11425		-63.1849		-83.8367		299	3.194448

1.1137		79.0082		-68.6876		299	3.963246

1.11355		16.0622		103.369		299	3.040863

1.11353		-47.8433		93.0202		299	5.906738

1.11256		39.752		-96.1956		299	4.701960

1.11377		87.7375		57.1864		299	5.845246

1.11445		44.3396		95.2731		299	1.879322

1.11333		-31.3557		-99.6805		299	4.182244

1.11423		-4.92593		-104.852		299	3.266675

1.11252		101.911		-21.0737		299	2.898892

1.1142		-48.4127		93.1199		299	3.046809

1.11389		-51.9413		-91.0128		299	2.204826

1.114		88.5218		56.1829		299	6.761420

1.11388		-99.149		-33.9046		299	5.585002

1.11403		66.84		80.8048		299	7.225558

1.1133		-103.145		16.6397		299	4.614079

1.11309		16.8972		-102.991		299	5.937211

1.11383		85.8518		60.0303		299	2.455805

1.1135		-34.1916		98.8352		299	1.583691

1.11322		36.3467		-97.9085		299	7.045157

1.11332		16.9195		-103.11		299	5.640495

1.11355		91.9355		49.9144		299	2.049873

1.11292		54.5343		88.8789		299	2.576346

1.11384		-100.906		-28.1641		299	6.203796

1.11439		-31.0495		100.358		299	5.375284

1.11357		104.438		6.18215		299	1.817630

1.11336		87.4254		-57.2621		299	4.561880

1.11397		65.6057		81.7686		299	3.362670

1.11433		-103.95		-14.9646		299	2.798652

1.11262		-52.1902		-90.0919		299	3.243506

1.11327		59.7026		-85.7199		299	6.604580

1.11366		-49.0237		-92.4792		299	5.219526

1.11299		103.071		-16.0594		299	1.377156

1.11365		-104.278		-8.9561		299	7.009704

1.11368		71.9669		-76.0146		299	3.456383

1.11412		95.6915		-43.0084		299	5.610059

1.1127		-104.12		-3.01983		299	3.598589

1.11338		65.5006		81.4518		299	4.247277

1.1136		33.6557		-99.0757		299	4.088362

1.11421		86.9411		58.8007		299	2.300920

1.11411		80.2001		-67.6278		299	6.755647

1.1139		85.4545		60.663		299	4.735451

1.1135		96.8927		39.3638		299	6.494088

1.11361		18.4162		103.011		299	4.916909

1.1141		73.5334		74.8112		299	3.008315

1.11416		-38.1945		-97.7332		299	6.505125

1.11394		29.475		-100.586		299	4.637444

